"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > DELETE /api/admin/groups/00000000-0000-4000-8000-000000000011/remove-supervisor — admin remove supervisor","admin/admin.spec.ts","",""
"","29","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/students — admin list students","admin/admin.spec.ts","",""
"","23","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-list — admin submission list","admin/admin.spec.ts","",""
"","33","auth_missing","","2026-05-11","passed","2026-05-11","Jury HTTP API > GET /api/jury-matching/assign/00000000-0000-4000-8000-000000000005/status — jury assignment status by batch","jury/jury.spec.ts","",""
"","41","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > GET /api/admin/milestones — admin milestones list","admin/admin.spec.ts","",""
"","4","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/submissions/unofficial — unofficial submissions list","student/student.spec.ts","",""
"","33","happy_path","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > PATCH /api/faculty/profile — faculty patch profile","faculty/faculty.spec.ts","",""
"","34","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones — admin milestones list","admin/admin.spec.ts","",""
"","28","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/announcements/admin — announcements admin","student/student.spec.ts","",""
"","22","wrong_role","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/document-types — document types (any authenticated)","student/student.spec.ts","",""
"","24","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/supervisors/my-groups/00000000-0000-4000-8000-000000000007 — supervisor group profile","faculty/faculty.spec.ts","",""
"","27","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-evaluation/00000000-0000-4000-8000-000000000014 — admin submission evaluation detail","admin/admin.spec.ts","",""
"","29","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones/00000000-0000-4000-8000-000000000013/evaluations — admin milestone evaluations","admin/admin.spec.ts","",""
"","22","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/groups/00000000-0000-4000-8000-000000000011/assign-cosupervisor — admin assign cosupervisor","admin/admin.spec.ts","",""
"","19","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones/proposal-evaluation-config — admin proposal evaluation config","admin/admin.spec.ts","",""
"","34","auth_missing","","2026-05-11","passed","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/evaluations — faculty milestone evaluations list","faculty/faculty.spec.ts","",""
"","3561","should_return_201_and_safe_user_payload_when_signup_valid","","2026-05-11","passed","2026-05-11","Auth Module > POST /auth/signup","auth/auth.spec.ts","",""
"","66","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/students/00000000-0000-4000-8000-000000000004/toggle-active — admin toggle student active","admin/admin.spec.ts","",""
"","24","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones — faculty milestones list","faculty/faculty.spec.ts","",""
"","24","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/milestones/00000000-0000-4000-8000-000000000013 — admin patch milestone","admin/admin.spec.ts","",""
"","27","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/evaluations — faculty milestone evaluations list","faculty/faculty.spec.ts","",""
"","34","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/groups — admin list groups","admin/admin.spec.ts","",""
"","8","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > POST /api/students/wizard-profile — wizard profile","student/student.spec.ts","",""
"","22","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/announcements — admin list announcements","admin/admin.spec.ts","",""
"","39","happy_path","","2026-05-11","skipped","2026-05-11","Student HTTP API > POST /api/students/wizard-profile — wizard profile","student/student.spec.ts","",""
"","30","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/milestones — milestones list","student/student.spec.ts","",""
"","20","happy_path","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/invites/supervisor/00000000-0000-4000-8000-000000000008/details — faculty request details","faculty/faculty.spec.ts","",""
"","26","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003 — faculty milestone by id","faculty/faculty.spec.ts","",""
"","24","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003 — faculty milestone by id","faculty/faculty.spec.ts","",""
"","22","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/faculty/00000000-0000-4000-8000-000000000010 — admin faculty profile","admin/admin.spec.ts","",""
"","20","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-files/00000000-0000-4000-8000-000000000014/00000000-0000-4000-8000-000000000015/download — admin submission file download","admin/admin.spec.ts","",""
"","33","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/faculty/00000000-0000-4000-8000-000000000010/profile-update — admin faculty profile update","admin/admin.spec.ts","",""
"","34","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/milestones — milestones list","student/student.spec.ts","",""
"","27","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > PATCH /api/students/profile — patch student profile","student/student.spec.ts","",""
"","24","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Jury HTTP API > GET /api/jury-matching/jury-pairs — jury pairs dropdown","jury/jury.spec.ts","",""
"","7","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > POST /api/students/wizard-profile — wizard profile","student/student.spec.ts","",""
"","99","should_return_401_when_bearer_token_malformed","","2026-05-11","passed","2026-05-11","Auth Module > GET /auth/me","auth/auth.spec.ts","",""
"","30","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/faculty — admin list faculty","admin/admin.spec.ts","",""
"","22","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > DELETE /api/faculty/announcements/00000000-0000-4000-8000-000000000006 — faculty announcement delete","faculty/faculty.spec.ts","",""
"","22","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/announcements/00000000-0000-4000-8000-000000000012 — admin announcement by id","admin/admin.spec.ts","",""
"","49","auth_missing","","2026-05-11","passed","2026-05-11","Faculty HTTP API > PATCH /api/faculty/profile — faculty patch profile","faculty/faculty.spec.ts","",""
"","39","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > POST /api/students/wizard-profile — wizard profile","student/student.spec.ts","",""
"","24","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-responses/00000000-0000-4000-8000-000000000012 — admin submission responses","admin/admin.spec.ts","",""
"","24","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/profile — student profile","student/student.spec.ts","",""
"","7","wrong_role","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/profile — student profile","student/student.spec.ts","",""
"","56","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/milestones — admin create milestone","admin/admin.spec.ts","",""
"","47","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > PATCH /api/admin/faculty/00000000-0000-4000-8000-000000000010/profile-update — admin faculty profile update","admin/admin.spec.ts","",""
"","23","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/faculty/dropdown — admin faculty dropdown","admin/admin.spec.ts","",""
"","28","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones — faculty milestones list","faculty/faculty.spec.ts","",""
"","39","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/dashboard/insights — dashboard insights","student/student.spec.ts","",""
"","11","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/submissions/official — official submissions list","student/student.spec.ts","",""
"","7","Multipart/form-data endpoint intentionally skipped in JSON matrix","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > PATCH /api/faculty/announcements/{announcement_id} — faculty announcement patch (multipart)","faculty/faculty.spec.ts","",""
"","6","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/admin — announcements admin","student/student.spec.ts","",""
"","33","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/document-types — document types (any authenticated)","student/student.spec.ts","",""
"","38","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > GET /api/admin/dashboard/insights — admin dashboard insights","admin/admin.spec.ts","",""
"","19","happy_path","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/document-types — document types (any authenticated)","student/student.spec.ts","",""
"","21","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/faculty/dropdown — admin faculty dropdown","admin/admin.spec.ts","",""
"","27","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/jury-groups — faculty jury groups by milestone","faculty/faculty.spec.ts","",""
"","18","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/milestones/00000000-0000-4000-8000-000000000001 — milestone by id","student/student.spec.ts","",""
"","24","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/groups/00000000-0000-4000-8000-000000000011/assign-supervisor — admin assign supervisor","admin/admin.spec.ts","",""
"","60","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admins/profile — admin patch profile","admin/admin.spec.ts","",""
"","45","auth_missing","","2026-05-11","passed","2026-05-11","Faculty HTTP API > GET /api/faculty/profile — faculty profile","faculty/faculty.spec.ts","",""
"","24","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-evaluation/00000000-0000-4000-8000-000000000014 — admin submission evaluation detail","admin/admin.spec.ts","",""
"","10","Multipart/form-data endpoint intentionally skipped in JSON matrix","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/submission-create — admin create submission announcement (multipart)","admin/admin.spec.ts","",""
"","19","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/milestones/proposal-evaluation-config — admin patch proposal config (disabled by backend)","admin/admin.spec.ts","",""
"","34","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/faculty/00000000-0000-4000-8000-000000000010 — admin faculty profile","admin/admin.spec.ts","",""
"","26","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/jury-evaluations — faculty jury evaluations by milestone","faculty/faculty.spec.ts","",""
"","6","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/templates — announcement templates","student/student.spec.ts","",""
"","26","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > DELETE /api/admin/groups/00000000-0000-4000-8000-000000000011/remove-supervisor — admin remove supervisor","admin/admin.spec.ts","",""
"","23","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones — admin milestones list","admin/admin.spec.ts","",""
"","15","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/profile — student profile","student/student.spec.ts","",""
"","35","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones/00000000-0000-4000-8000-000000000013 — admin milestone detail","admin/admin.spec.ts","",""
"","25","happy_path","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/evaluations — faculty milestone evaluations list","faculty/faculty.spec.ts","",""
"","166","should_return_expected_status_when_signup_missing_email","","2026-05-11","passed","2026-05-11","Auth Module > POST /auth/signup","auth/auth.spec.ts","",""
"","27","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > DELETE /api/admin/groups/00000000-0000-4000-8000-000000000011/remove-supervisor — admin remove supervisor","admin/admin.spec.ts","",""
"","27","happy_path","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003 — faculty milestone by id","faculty/faculty.spec.ts","",""
"","34","auth_missing","","2026-05-11","passed","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/jury-evaluations — faculty jury evaluations by milestone","faculty/faculty.spec.ts","",""
"","22","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-evaluation/00000000-0000-4000-8000-000000000014 — admin submission evaluation detail","admin/admin.spec.ts","",""
"","22","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Jury HTTP API > GET /api/jury-matching/assign/00000000-0000-4000-8000-000000000005/status — jury assignment status by batch","jury/jury.spec.ts","",""
"","11","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/document-types — document types (any authenticated)","student/student.spec.ts","",""
"","32","happy_path","","2026-05-11","skipped","2026-05-11","Jury HTTP API > PATCH /api/jury-matching/assignments/00000000-0000-4000-8000-000000000016/jury — patch assignment jury pair","jury/jury.spec.ts","",""
"","72","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/submission-evaluation-update/00000000-0000-4000-8000-000000000014 — admin submission evaluation update","admin/admin.spec.ts","",""
"","34","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/announcements — faculty announcements list","faculty/faculty.spec.ts","",""
"","43","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones/00000000-0000-4000-8000-000000000013/evaluations — admin milestone evaluations","admin/admin.spec.ts","",""
"","24","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/students — admin list students","admin/admin.spec.ts","",""
"","25","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/invites/supervisor/pending/requests — faculty pending invites","faculty/faculty.spec.ts","",""
"","25","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > PATCH /api/faculty/profile — faculty patch profile","faculty/faculty.spec.ts","",""
"","36","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/submissions/official/00000000-0000-4000-8000-000000000002 — official submission detail","student/student.spec.ts","",""
"","31","auth_missing","","2026-05-11","passed","2026-05-11","Jury HTTP API > GET /api/jury-matching/jury-pairs — jury pairs dropdown","jury/jury.spec.ts","",""
"","17","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/milestones — milestones list","student/student.spec.ts","",""
"","34","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > PATCH /api/admin/groups/cohort/F24/cycle — admin update cohort cycle","admin/admin.spec.ts","",""
"","26","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/students/00000000-0000-4000-8000-000000000004/toggle-active — admin toggle student active","admin/admin.spec.ts","",""
"","25","wrong_role","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/submissions/official — official submissions list","student/student.spec.ts","",""
"","42","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Jury HTTP API > GET /api/jury-matching/assignments — jury assignments list","jury/jury.spec.ts","",""
"","21","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admin/milestones/proposal-evaluation-config — admin patch proposal config (disabled by backend)","admin/admin.spec.ts","",""
"","24","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003/jury-evaluations — faculty jury evaluations by milestone","faculty/faculty.spec.ts","",""
"","5","happy_path","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/templates — announcement templates","student/student.spec.ts","",""
"","5","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/submissions/official/00000000-0000-4000-8000-000000000002 — official submission detail","student/student.spec.ts","",""
"","37","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > GET /api/admin/submission-details/00000000-0000-4000-8000-000000000012 — admin submission details","admin/admin.spec.ts","",""
"","15","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/announcements/admin — announcements admin","student/student.spec.ts","",""
"","28","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > DELETE /api/admin/announcements/00000000-0000-4000-8000-000000000012 — admin delete announcement","admin/admin.spec.ts","",""
"","14","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/submissions/official/00000000-0000-4000-8000-000000000002 — official submission detail","student/student.spec.ts","",""
"","21","happy_path","","2026-05-11","skipped","2026-05-11","Jury HTTP API > GET /api/jury-matching/assign/00000000-0000-4000-8000-000000000005/status — jury assignment status by batch","jury/jury.spec.ts","",""
"","107","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > GET /api/admin/announcements/00000000-0000-4000-8000-000000000012 — admin announcement by id","admin/admin.spec.ts","",""
"","47","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/dashboard/insights — faculty dashboard insights","faculty/faculty.spec.ts","",""
"","24","wrong_role","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > POST /api/invites/supervisor/00000000-0000-4000-8000-000000000008/reject — faculty reject request","faculty/faculty.spec.ts","",""
"","23","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/milestones/00000000-0000-4000-8000-000000000003 — faculty milestone by id","faculty/faculty.spec.ts","",""
"","24","happy_path","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/supervisors/my-groups — supervisor my groups","faculty/faculty.spec.ts","",""
"","27","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > POST /api/admin/groups/00000000-0000-4000-8000-000000000011/assign-supervisor — admin assign supervisor","admin/admin.spec.ts","",""
"","21","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/admin — announcements admin","student/student.spec.ts","",""
"","23","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/invites/supervisor/00000000-0000-4000-8000-000000000008/details — faculty request details","faculty/faculty.spec.ts","",""
"","7","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/admin — announcements admin","student/student.spec.ts","",""
"","41","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/milestones/00000000-0000-4000-8000-000000000013 — admin milestone detail","admin/admin.spec.ts","",""
"","21","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Admin HTTP API > DELETE /api/admin/milestones/00000000-0000-4000-8000-000000000013 — admin delete milestone","admin/admin.spec.ts","",""
"","5","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/milestones/00000000-0000-4000-8000-000000000001 — milestone by id","student/student.spec.ts","",""
"","29","not_found_or_guard","","2026-05-11","skipped","2026-05-11","Faculty HTTP API > GET /api/faculty/announcements/00000000-0000-4000-8000-000000000006 — faculty announcement by id","faculty/faculty.spec.ts","",""
"","38","auth_missing","","2026-05-11","passed","2026-05-11","Faculty HTTP API > GET /api/invites/supervisor/pending/requests — faculty pending invites","faculty/faculty.spec.ts","",""
"","41","auth_missing","","2026-05-11","passed","2026-05-11","Admin HTTP API > GET /api/admin/students — admin list students","admin/admin.spec.ts","",""
"","24","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/announcements/00000000-0000-4000-8000-000000000012 — admin announcement by id","admin/admin.spec.ts","",""
"","4","wrong_role","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/submissions/official — official submissions list","student/student.spec.ts","",""
"","30","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-list — admin submission list","admin/admin.spec.ts","",""
"","26","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/announcements/templates — announcement templates","student/student.spec.ts","",""
"","20","auth_missing","","2026-05-11","passed","2026-05-11","Student HTTP API > GET /api/students/dashboard/insights — dashboard insights","student/student.spec.ts","",""
"","26","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/submissions/official — official submissions list","student/student.spec.ts","",""
"","24","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-evaluation/00000000-0000-4000-8000-000000000014 — admin submission evaluation detail","admin/admin.spec.ts","",""
"","8","invalid_body_or_query","","2026-05-11","skipped","2026-05-11","Student HTTP API > PATCH /api/students/profile — patch student profile","student/student.spec.ts","",""
"","23","happy_path","","2026-05-11","skipped","2026-05-11","Admin HTTP API > PATCH /api/admins/profile — admin patch profile","admin/admin.spec.ts","",""
"","5","wrong_role","","2026-05-11","skipped","2026-05-11","Student HTTP API > GET /api/students/milestones — milestones list","student/student.spec.ts","",""
"","31","wrong_role","","2026-05-11","skipped","2026-05-11","Admin HTTP API > GET /api/admin/submission-details/00000000-0000-4000-8000-000000000012 — admin submission details","admin/admin.spec.ts","",""
